;Company;Symbol
512;ELMA HOLDING EUR0.09;0I50.L
513;BERGMAN & BEVING AB SER B NPV;0I5O.L
514;GLASTON OYJ NPV;0I5P.L
515;PUNCH GRAPHIX NV EUR4;0I5Q.L
516;REALTY VAILOG S.P.A. NPV;0I5U.L
517;DELHAIZE FRERES ET CIE(LE LION)SA NPV;0I6Q.L
518;CEE IMOTI REIT BGN1;0I77.L
519;ELISA OYJ NPV;0I8Y.L
520;SSAB(SVENSKT STAL)AB SER`A`NPV;0I9L.L
521;SECURITAS AB SER`B`NPV;0IAH.L
522;ZON MULTIMEDIA SERVICIOS EUR0.01;0IAW.L
523;DASSAULT AVIATION EUR8;0IAX.L
524;ARKEMA EUR10;0IB0.L
525;ANDRE TRIGANO EUR4;0IB6.L
526;EUROPACORP EUR0.34;0IB7.L
527;ALES GROUPE EUR2;0IB8.L
528;MEINL EUROPEAN LAND EUR5(AUST CERT);0IBN.L
529;CELL THERAPEUTICS INC COM STK NPV;0ICP.L
530;ST MICROELECTRONICS EUR1.04;0ICR.L
531;ORGASYNTH EUR2;0ICU.L
532;PIXELPARK AG NPV;0IDA.L
533;DOCKWISE LTD USD0;0IDU.L
534;MOLMED SPA NPV;0IE3.L
535;SEMAPA SOC INVEST E GESTAO SGPS EUR1;0IE9.L
536;SONAE CAPITAL SGPS SA EUR1;0IEF.L
537;POL-AQUA S.A. PLN1;0IFM.L
538;PETROLINVEST S.A. PLN10;0IFR.L
539;ORIOLA-KD CORPORATION SER`B`NPV;0IGA.L
540;NEXANS EUR1;0IGF.L
541;KOMERCNI BANKA CZK500;0IH3.L
542;CELL THERAPEUTICS INC COM STK NPV;0IH4.L
543;NATIXIS EUR1.6 (POST SUBDV);0IHK.L
544;ATRIUM LJUNGBERG SER`B`NPV (POST SPLIT);0IHM.L
545;AMG ADVANCED METALLURGICAL GROUP N. EUR0.02;0IHP.L
546;TIETOENATOR OYJ ORD NPV;0IHZ.L
547;KONE OYJ NPV ORD `B`;0II2.L
548;GREENERGYCAPITAL SPA NPV;0II4.L
549;PARIS RE HLDGS LTD CHF9.72;0IID.L
550;VIVENDI EUR5.5;0IIF.L
551;PPR EUR4;0IIH.L
552;BALKANKAR REKORD AD BGN1;0IIM.L
553;MEINL EUROPEAN LAND EUR5(AUST CERT);0IJO.L
554;ALITA LTL1;0IJV.L
555;NEOHIM AD BGN1;0IK2.L
556;OLOVNO-ZINCOV COMPLEX BGN1;0IKC.L
557;KOMERCNI BANKA CZK500;0IKH.L
558;WARTSILA OYJ ABP EUR3.5;0IKJ.L
559;ST MICROELECTRONICS EUR1.04;0IKW.L
560;DEVIN AD DEVIN BGN1;0IL0.L
561;FLUIDRA SA EUR1;0ILI.L
562;LABORATORIOS FARMACEUTOCOS ROVI SA EUR0.06;0ILL.L
563;LYXOR INTL ASSET MANAGEMENT LYXOR ETF MSCI EMERGING MARKETS;0ILW.L
564;PHOTOCURE ASA NOK0.5;0IMT.L
565;GROUPE BRUXELLES LAMBERT(NEW) NPV;0IN2.L
566;IMS(INTERNATIONAL METAL SERVICE) NPV;0IN3.L
567;ST MICROELECTRONICS EUR1.04;0INB.L
568;DUNAV HOLDING JSC BGN1;0IND.L
569;MEINL EUROPEAN LAND EUR5(AUST CERT);0INS.L
570;KUHNE & NAGEL AG CHF1(REGD);0IO2.L
571;BASTIDE LE CONFORT MEDICAL EUR0.45;0IP1.L
572;PAGES JAUNES EUR0.2;0IP9.L
573;GALAPAGOS NV ORD NPV;0IPC.L
574;MOBOTIX AG NPV (REG);0IPD.L
575;AKER SOLUTIONS ASA NOK2;0IPT.L
576;AUBAY TECHNOLOGY EUR0.50;0IPY.L
577;PETAR KARAMINCHEV AD BGN1;0IQC.L
578;MERCIALYS EUR1;0IQU.L
579;BULGARIAN HOLDING CO BGN1;0IR9.L
580;HYDROPNEVMOTEHNIKA JSC BGN2;0IRE.L
581;EVOTEC AG NPV;0IRF.L
582;ALTAREA NPV;0IRK.L
583;ASSYSTEM SA EUR1;0IRN.L
584;UNIBAIL-RODAMCO EUR5;0IRP.L
585;FONCIERE DES MURS(NEW) EUR4;0IS8.L
586;SCOR EUR7.876972;0IT3.L
587;INDUSTRIALEN KAPITAL HLDG AD BGN1;0ITS.L
588;ZENIT AGROHOLDING AD BGN1;0ITV.L
589;SAFRAN S.A. EUR0.20;0IU8.L
590;TOUR EIFFEL EUR48;0IUE.L
591;INTER PARFUMS EUR 3;0IUJ.L
592;CNP ASSURANCES EUR4;0IUQ.L
593;TOTAL GABON ORD USD17;0IUV.L
594;GRAND HOTEL VARNA BGN1;0IV3.L
595;LECTRA EUR1.5;0IVJ.L
596;SPAREBANKEN MIDT NORGE PRIMARY CAPITAL CERT NOK25;0IVM.L
597;SVINEKOMPLEKS NIKOLOVO AD BGN1;0IW3.L
598;THALES EUR3;0IW5.L
599;THOMSON SA EUR3.75;0IW7.L
600;ALTRAN TECHNOLOGIES EUR0.50;0IWK.L
601;VAN DE VELDE ORD NPV;0IWV.L
602;ESKER EUR2;0IWZ.L
603;GENERALE LOCATION EUR4;0IX0.L
604;NRJ GROUP ORD NPV;0IXL.L
605;HYGEIA S.A. EUR0.41(CR);0IXR.L
606;LATECOERE EUR2;0IXT.L
607;FONCIERE LYONNAISE EUR2;0IXY.L
608;BOLLORE SA EUR16;0IXZ.L
609;AF AB SER`B` NPV;0IYG.L
610;MOLOGEN HLDGS AG ORD NPV;0IYN.L
611;PIRELLI & CO SPA EUR0.52;0IYS.L
612;TRASMISSIONE ELETTRICITA RETE NAZIO ORD EUR0.22;0IYU.L
613;SONAE.COM SGPS S.A EUR1;0IZ2.L
614;SIPEF NV(INTERN PLANT & FINANCE) NPV;0IZ6.L
615;HENKEL AG & CO KGAA NPV(BR);0IZ8.L
616;CREDIT SUISSE GROUP CHF0.04;0IZB.L
617;HENKEL AG & CO KGAA NON.V PRF NPV;0IZC.L
618;ABG SUNDAL COLLIER HLDG ASA NOK0.23`A`;0IZM.L
619;ELOS AB SER`B`NPV;0IZX.L
620;BRAIN FORCE HLDG AG NPV;0J00.L
621;RETELIT SPA NPV;0J03.L
622;ALLGEMEINE BAUGESELLSCHAFT PORR AG NPV(VAR);0J04.L
623;KEYWARE TECHNOLOGIES NPV (POST CONSOLIDATION);0J0H.L
624;GREENERGYCAPITAL SPA NPV;0J1G.L
625;SPAREBANKEN NORD NORGE NOK50;0J1N.L
626;RYTU SKIRTOMIEJI TINKLAI LTL1;0J1R.L
627;ZON MULTIMEDIA SERVICIOS EUR0.01;0J1Z.L
628;CROSSWOOD SA EUR3;0J2O.L
629;ALSTOM EUR14;0J2R.L
630;AST GROUPE ORD EUR0.36;0J2S.L
631;EADS(EURO AERONAUTIC DEFENSE SPACE) EUR1;0J2X.L
632;GROUPE FLO EUR2;0J35.L
633;COHERIS EUR0.40;0J38.L
634;SOFIBUS NPV;0J39.L
635;SODEXHO EUR4;0J3F.L
636;SLUNTCHEV DEN JSC - PLOVDIV BGN1;0J3H.L
637;COFINIMMO ORD NPV;0J3X.L
638;BANCO PASTOR EUR0.33 (POST SPLIT);0J4M.L
639;ORAD HI TEC SYSTEMS ORD ILS0.01;0J50.L
640;ELECTROMAGNETIC GEOSERVICES NOK0.25;0J5B.L
641;DANE ELEC MEMORY EUR0.32;0J5Q.L
642;PROSAFE SE EUR0.25;0J5Y.L
643;FONCIERE DES REGIONS GFR EUR3;0J6V.L
644;TELEPERFORMANCE EUR2.50;0J6X.L
645;SOCIETE GENERALE EUR1.25;0J6Y.L
646;LE BELIER EUR1.52;0J7U.L
647;MBB INDUSTRIES AG NPV;0J7X.L
648;GERARD PERRIER INDUSTRIE EUR1;0J86.L
649;ASPO OYJ NPV;0J8S.L
650;JACQUET METALS SA NPV;0J8W.L
651;DUERR AG NPV;0J9C.L
652;MANZ AUTOMATION AG NPV;0J9O.L
653;EINHELL GERMANY AG NON VTG PREF NPV;0JAV.L
654;ELANDERS AB SER`B`NPV;0JBY.L
655;ALLAMI NYOMDA HUF98;0JC5.L
656;ALL FOR ONE MIDMARKET AG NPV;0JCO.L
657;ENERVIT SPA NPV;0JDI.L
658;BABCOCK BORSIG AG(NEW) NPV;0JDP.L
659;AMERICAN SHIPPING CO ASA NOK10;0JE5.L
660;SWEDOL AB SER`B`NPV;0JE9.L
661;OPTION NV NPV;0JEV.L
662;COLRUYT SA NPV;0JEW.L
663;ZLATA MONETA II NPV;0JFM.L
664;MARINE FARMS AS NOK2;0JFT.L
665;ELEKTROBIT OYJ NPV;0JG5.L
666;LYXOR INTL ASSET MANAGEMENT LYXOR ETF MSCI EMERGING MARKETS;0JGB.L
667;PCI BIOTECH HOLDING ASA NOK3;0JGL.L
668;BERGEN GROUP AS NOK1;0JGO.L
669;UNITED MAILSOLUTIONS HOLDING AG NPV;0JH3.L
670;SPAR NORD BANK AS DKK10;0JH4.L
671;PIPIS BROTHERS FARM EUR0.34;0JHN.L
672;PORSCHE AUTOMOBIL HLDG SE NON VTG PRF NPV;0JHU.L
673;BADGER EXPLORER ASA NOK0.125;0JI3.L
674;THIN FILM ELECTRONICS ASA NOK0.11;0JI9.L
675;SPECTRUM ASA NOK1;0JII.L
676;BIOPORTO A/S DKK3;0JJM.L
677;TAG TEGERNSEE IMMO AG NPV;0JK4.L
678;SANOMA CORP NPV;0JLQ.L
679;B+S BANKSYSTEME AG NPV;0JLW.L
680;TECHNOTRANS AG NPV;0JMU.L
681;DSV DKK1;0JN9.L
682;EUTELSAT COMMUNICATIONS EUR1;0JNI.L
683;NORDEA BANK AB NPV;0JNL.L
684;JINHUI SHIPPING & TRANSPORTATION ORD USD0.05;0JOD.L
685;KUKA AG NPV;0JOE.L
686;RICOH CO NPV;0JOI.L
687;KUNERT NON VTG PRF NPV;0JPB.L
688;SCHALTBAU HLDG AG NPV;0JPK.L
689;APPLE INC COM STK NPV;0JQ4.L
690;AUDIO VISUAL ENTERPRISES S.A EUR0.7;0JQI.L
691;ARCHER-DANIELS-MIDLAND CO COM STK NPV;0JQQ.L
692;ATMEL CORP COM STK USD0.001;0JQR.L
693;POLARIS MEDIA ASA NOK1;0JR0.L
694;BINDER&CO AG NPV (BR);0JR1.L
695;LEONARDO VENTURE KGAA COM NPV;0JR2.L
696;REINET INVESTMENTS SCA NPV;0JR9.L
697;KOGEL FAHRZEUGWERK AG NON VTG PRF NPV;0JRL.L
698;MAGYAR OLAJ-ES GAZIPARE RESZVENYTAR HUF1000;0JS2.L
699;SIPEF SA NPV;0JSU.L
700;MAGYAR OLAJ-ES GAZIPARE RESZVENYTAR HUF1000;0JT5.L
701;FRAPORT AG NPV;0JTZ.L
702;HYPOPORT AG NPV;0JVS.L
703;ATEA ASA NOK10;0JWO.L
704;MARIMEKKO OY NPV;0JX9.L
705;PBG PLN1;0JXB.L
706;PROTECTOR FORSIKRING ASA NOK1;0JXF.L
707;GALAPAGOS NV ORD NPV;0JXZ.L
708;MLP AG NPV;0JYM.L
709;BB BIOTECH CHF1;0JYO.L
710;LOOMIS AB NPV`B`;0JYZ.L
711;LOVECH-TOURS JSC BGN1;0JZ0.L
712;RECYCLIRASHTO PREDPRIATIE AD BGN1;0JZ1.L
713;PINGUINLUTOSA NV NPV;0JZ8.L
714;BAYERISCHE MOTOREN WERKE AG NON VTG PREF EUR1;0JZM.L
715;LPKF LASER & ELECTRONICS AG NPV;0JZS.L
716;VALUE8 NV EUR2;0JZZ.L
717;GLOBE TRADE CENTRE SA PLN0.1;0K02.L
718;WACKER NEUSON SE NPV;0K11.L
719;BILLBOARD AD BGN10;0K2F.L
720;CBA ASSET MANAGEMENT AD BGN1;0K2K.L
721;EXPAT BETA REIT-SOFIA BGN1;0K2P.L
722;EXOR SPA EUR0.52;0K45.L
723;ICADE (NEW) NPV;0K4O.L
724;LEVICKE MLIEKARNE A.S. EUR33.20;0K4X.L
725;DRAGERWERK AG NON VTG PREF NPV;0K5E.L
726;RENO DE MEDICI SPA EUR0.49 SER`A`;0K69.L
727;WINTER AG NPV;0K6F.L
728;NORDECON INTERNATIONAL EEK10;0K6R.L
729;REALDOLMEN SA NPV;0K6S.L
730;OESTERREICHISCHE ELEKTRIZITATS AG CLASS`A`NPV;0K6U.L
731;FASTPARTNER AB NPV;0K6Y.L
732;CLOETTA AB `B`NPV;0K75.L
733;CONSTANTIN MEDIEN AG ORD NPV;0K77.L
734;ASSICURAZIONI GENERALI SPA EUR1;0K78.L
735;AURUBIS AG ORD NPV;0K7F.L
736;ANTENA 3 TELEVISION EUR0.75;0K7J.L
737;AGFA GEVAERT NV ORD NPV;0K7U.L
738;AKER ASA SER `A` NOK28;0K7V.L
739;AMER SPORTS CORP NPV`A`;0K7Y.L
740;APRIL GROUP EUR0.4;0K80.L
741;AUTOSTRADA TORINO-MILANO-SPA EUR0.50;0K82.L
742;AZIMUT HLDG S.P.A ORD NPV;0K85.L
743;BOLIDEN AB NPV.;0K8D.L
744;BANCA POPOLARE DI SONDRIO EUR3;0K8E.L
745;AREVA(CI) EUR38(CERT D`INVEST);0K8J.L
746;CENTRAL EUROPEAN MEDIA ENTERPRISES COM STK USD0.08 CLASS`A`;0K8L.L
747;CARGOTEC CORPORATION NPV ORD `B`;0K8M.L
748;BENETEAU EUR0.10;0K8N.L
749;DERICHEBOURG EUR2;0K8W.L
750;EUROCASTLE INVESTMENT ORD NPV;0K91.L
751;EDISON SPA EUR1;0K92.L
752;CREDITO EMILIANO SPA EUR1;0K93.L
753;GRUPO EMPRESARIAL ENCE SA EUR0.9;0K96.L
754;ELECNOR SA EUR0.1;0K97.L
755;EURONAV NPV;0K9A.L
756;HELLENIC EXCHANGES HLDGS EUR1.75;0K9E.L
757;FAES FARMA SA EUR0.1;0K9H.L
758;FIAT SPA DI RISP EUR5(NON CNV);0K9J.L
759;FINETOL FINANCNA DRUZBA DD NPV;0K9K.L
760;FONDIARIA - SAI SPA EUR1 (DI RISP);0K9L.L
761;RALLYE EUR3;0K9N.L
762;GEOX S.P.A. ORD EUR0.1;0K9O.L
763;GN STORE NORD DKK4;0K9P.L
764;HAL TRUST CERTS(1 UNIT);0K9V.L
765;HUHTAMAKI OYJ `I`NPV;0K9W.L
766;INGENICO EUR1;0KA0.L
767;IPSOS EUR0.25;0KA3.L
768;KKR PRIVATE EQUITY INVESTORS COMMON UNITS;0KAB.L
769;MEDIQ NV EUR0.25;0KAS.L
770;ARNOLDO MONDADORI EDITORE SPA EUR0.26;0KAV.L
771;NEXITY EUR5;0KB3.L
772;SEAT-PAGINE GIALLE NPV;0KBK.L
773;PETROLEUM GEO SERVICES ASA NOK3;0KBL.L
774;RATOS AB NPV SER `B`;0KBQ.L
775;RECORDATI EUR0.125;0KBS.L
776;REDES ENERGETICAS NACIONAIS SGPS SA EUR1;0KBT.L
777;RHODIA EUR12;0KBU.L
778;REALIA BUSINESS SA ORD EUR0.24;0KBV.L
779;RAMIRENT OYJ NPV;0KBX.L
780;REXEL PROMESSES EUR5;0KBZ.L
781;SEA STAR CAPITAL PLC EUR0.04;0KC4.L
782;SEVAN MARINE AS ORD NOK0.2;0KC7.L
783;SOLARIA ENERGIA Y MEDIO AMBIENTE SA EUR0.01;0KCD.L
784;SSAB(SVENSKT STAL)AB SER`B`NPV;0KCI.L
785;STORA ENSO OYJ SER`R`NPV(STOCKHOLM ONLY);0KCK.L
786;TESSENDERLO CHEMIE NPV;0KCP.L
787;TUBACEX EUR0.45;0KD1.L
788;UNIPETROL CZK100;0KD8.L
789;BARCO(NEW) NPV;0KDK.L
790;INFINEON TECHNOLOGIES AG ORD NPV;0KED.L
791;MUNCHENER RUCKVERSICHERUNGS AG NPV(REGD);0KEF.L
792;BAYERISCHE MOTOREN WERKE AG NON VTG PREF EUR1;0KEI.L
793;LYXOR INTL ASSET MANAGEMENT ETF DJ STOXX 600 BANKS EUR ACC NAV;0KEJ.L
794;LYXOR INTL ASSET MANAGEMENT LYXOR ETF LEVERAGED DJ EURO STOXX 50;0KEQ.L
795;LYXOR INTL ASSET MANAGEMENT LYXOR ETF WORLD WATER;0KEZ.L
796;DAIMLER AG ORD NPV(REGD);0KF5.L
797;MUNCHENER RUCKVERSICHERUNGS AG NPV(REGD);0KFE.L
798;REVENIO GROUP CORP EUR0.30;0KFH.L
799;SODIFRANCE NPV (ASNT 08/05/09 HP2M CASH);0KFU.L
800;DANONE ORD EUR0.25;0KFX.L
801;KOSTENETZ JSC-KOSTENETZ BGN1;0KFZ.L
802;TIETO OYJ ORD NPV;0KG0.L
803;MAGNAT REAL ESTATE OPPS GMBH & CO NPV (BR);0KG2.L
804;BULGARI RESERVE PROPERTIES REIT-SOF BGN1;0KGE.L
805;GEOX S.P.A. ORD EUR0.1;0KHH.L
806;IVG IMMOBILIEN AG NPV;0KHZ.L
807;UPONOR OYJ NPV;0KI5.L
808;SSAB AB SER`A`NPV;0KII.L
809;NEW WAVE GROUP AB SER`B`NPV;0KIZ.L
810;SONGA OFFSHORE EUR0.11;0KJ1.L
811;MAN AG ORD NPV;0KJB.L
812;MARINA PORTOROC NPV;0KJD.L
813;NESTLE SA CHF0.10;0KK4.L
814;PORTUCEL-EMPRESA PRODUTORA DE PASTA EUR1;0KLO.L
815;ENEA SA PLN1;0KO8.L
816;POL-AQUA S.A. PLN1;0KSA.L
817;RUCH S.A. PLN1;0KSX.L
818;PSI AG ORD NPV;0KUR.L
819;ATARI EUR1;0KUV.L
820;ALLTELE ALLMANNA SVENSKA TELE AB NPV;0KUW.L
821;PNE WIND AG NPV(REGD);0KUY.L
822;TOMRA SYSTEMS ASA NOK1;0KV7.L
823;BRD-GROUPE SOCIETE GENERALE RON1;0KVH.L
824;KLOEKNER & CO NPV;0KVR.L
825;EADS(EURO AERONAUTIC DEFENSE SPACE) EUR1;0KVV.L
826;FHB MORTGAGE BANK CO PLC HUF100;0KW6.L
827;INVESTOR.BG BGN1;0KX1.L
828;GLOBAL TENDER BARGES ASA NOK0.60;0KX9.L
829;PARVI MAY-50 AD BGN10;0KXB.L
830;PLAMA PUR NPV;0KXO.L
831;AEGEK SA EUR0.32;0KYY.L
832;MOTORS LIQUIDATION CO USD1.666;0KZA.L
833;GRUPO EMPRESARIAL SAN JOSE SA EUR0.03;0L91.L
834;CREDIT SUISSE GROUP CHF0.04;0L9E.L
835;LUNDIN MINING CORP SDR-EACH REPR 1 COM NPV;0L9F.L
836;AP MOLLER-MAERSK A/S `B`DKK1000;0L9G.L
837;QUANMAX AG EUR1;0L9J.L
838;FISKARS AB OY NPV;0L9Q.L
839;ADECCO SA CHF1(REGD);0LAT.L
840;VALE SA ADR REPR 1 ORD SHS NPV SPON;0LBF.L
841;ADESSO AG NPV;0LBI.L
842;TRASMISSIONE ELETTRICITA RETE NAZIO ORD EUR0.22;0LBM.L
843;UNIONE DI BANCHE ITALIANE SCPA EUR2.5;0LBN.L
844;PHYLAXIA 1912 HLDG HUF200;0LC3.L
845;CPU SOFTWAREHOUSE AG NPV;0LC6.L
846;FUCHS PETROLUB AG NON VTG PRF NPV;0LCR.L
847;PETROLEUM GEO SERVICES ASA NOK3;0LCX.L
848;GDF SUEZ EUR1;0LD0.L
849;INDUSTRIA MACCHINE AUTOMATICHE(IMA) EUR0.52;0LD1.L
850;EAG-BETEILIGUNGS AG NPV;0LD4.L
851;FOURLIS HLDG EUR1;0LD5.L
852;TISCALI SPA NPV;0LLP.L
853;HUNTER DOUGLAS NV EUR0.24;0LN5.L
854;AIR FRANCE - KLM EUR8.50(REGD);0LN7.L
855;ROYAL DUTCH SHELL `A`ORD EUR0.07;0LN9.L
856;AKZO NOBEL NV EUR2;0LND.L
857;UNILEVER NV CVA EUR0.16;0LNF.L
858;KONINKLIJKE PHILIPS ELECTRONICS NV EUR0.20;0LNG.L
859;EUROCOMMERCIAL PROPERTY NV CVA EUR0.50 (REP 10 SHS);0LNI.L
860;VASTNED RETAIL EUR5;0LNJ.L
861;BAM GROEP NV(KONINKLIJKE) ORD EUR0.10;0LNQ.L
862;FUGRO NV EUR0.05;0LNT.L
863;USG PEOPLE NV EUR0.5;0LNU.L
864;WESSANEN(KONINKLIJKE)NV CVA EUR1(POST CONSOLIDATION);0LO3.L
865;WOLTERS-KLUWER NV CVA EUR0.12;0LO4.L
866;C.S.M NV EUR0.25;0LO6.L
867;ROYAL BOSKALIS WESTMINSTER GROEP NV EUR0.8;0LO8.L
868;AMG ADVANCED METALLURGICAL GROUP N. EUR0.02;0LO9.L
869;REED ELSEVIER NV EUR0.07;0LOD.L
870;SUPER DE BOER NV ORD EUR1.30;0LOE.L
871;IMPRESA SGPS SA EUR0.5;0LP3.L
872;DUPNITSA-TABAC AD BGN1;0LPG.L
873;CONTINENTAL AG NPV;0LQ1.L
874;KRONES AG ORD NPV;0LQ4.L
875;ASSECO POLAND SA PLN1;0LQG.L
876;AMPLI PLN1;0LR2.L
877;JUMBO SA EUR1.4;0LRI.L
878;BANKIER PLN1;0LRK.L
879;ULMA CONSTRUCCION SA PLN2;0LRL.L
880;BUDIMEX PLN5;0LRV.L
881;NG2 SA PLN0.10;0LS5.L
882;CENTRAL EUROPEAN DISTRIBUTION CORP COM STK USD0.01;0LS8.L
883;CYFROWY POLSAT SA PLN0.04;0LSL.L
884;CERSANIT-KRASNYSTAW PLN0.10;0LSO.L
885;STORMM SA PLN1(B C);0LTA.L
886;ENERGOPOL PLN4;0LTG.L
887;ENERGOMONTAZ POLNOC PLN3.5;0LTI.L
888;ECHO INVESTMENT PLN0.05;0LTK.L
889;EUROCASH SA PLN1;0LTM.L
890;INTERNETOWY DOM MAKLERSKI S.A. PLN0.1;0LUG.L
891;IRENA(HUTA SZKLA)SA PLN3;0LUS.L
892;GRUPA KETY SA PLN2.5;0LV3.L
893;LENA LIGHTING S.A. PLN0.05;0LVJ.L
894;LENTEX PLN2.05;0LVK.L
895;LPP SA PLN2;0LVL.L
896;MEWA PLN0.01;0LVV.L
897;M.W. TRADE S.A. PLN0.1;0LW9.L
898;NAFTOBUDOWA PLN2;0LWB.L
899;NFI JUPITER PLN0.1;0LWG.L
900;NFI PROGRESS PLN0.10;0LWH.L
901;NETIA SA PLN1;0LWU.L
902;OPTIMUS SA PLN1;0LX1.L
903;ORBIS PLN2;0LX3.L
904;POLISH ENERGY PARTNERS SA PLN2;0LXB.L
905;QUMAK-SEKOM PLN1;0LY1.L
906;STALPRODUKT PLN2 CDFG;0LYR.L
907;ROCKWOOL INTERNATIONAL SER`A`DKK10;0M09.L
908;ROCKWOOL INTERNATIONAL `B`SHS DKK10;0M0A.L
909;ERCROS SA EUR1.60;0M0E.L
910;DURZHBA RAZGRAD BGN1;0M1U.L
911;BULGARIAN RIVER SHIPPING EAD BGN1;0M29.L
912;ORION CORPORATION SER`A`NPV;0M2N.L
913;ORION CORPORATION SER`B`NPV;0M2O.L
914;TELEFONAKTIEBOLAGET LM ERICSSON NPV SER`A`;0M2Q.L
915;KPS AG NPV;0M2T.L
916;ZOOPLUS AG NPV;0M2V.L
917;STATOIL ASA NOK2.50;0M2Z.L
918;STORA ENSO OYJ SER`A`NPV(SEK QUOTE);0M32.L
919;YOOX SPA EUR0.52;0M3P.L
920;BEFIMMO SCA NPV SICAFI;0M3Q.L
921;TALLINK GROUP AS EEK10;0M40.L
922;FERROVIAL SA ORD EUR0.2;0M42.L
923;DET NORSKE OLJESELSKAP ASA NOK0.20;0M5J.L
924;OTP BANK HUF100;0M69.L
925;HEIJMANS ORD;0M6I.L
926;H & H INTERNATIONAL `B` DKK100;0M6J.L
927;S.E.S.SA FIDUCIARY DR EACH REP 1`A`SHS NPV;0M6P.L
928;ALLIANZ SE ORD SHS NPV(REGD);0M6S.L
929;PHILIP MORRIS INTERNATIONAL INC NPV;0M8V.L
930;FORMPIPE SOFTWARE AB NPV;0M8Y.L
931;GERRY WEBER INTERNATIONAL AG NPV;0M98.L
932;HANNOVER RUECKVERSICHERUNGS AG ORD NPV(REGD);0M9A.L
933;EWORK SCANDINAVIA AB NPV;0MCB.L
934;HAMBORNER REIT AG NPV;0MCG.L
935;SVENSKA CELLULOSA AB-SCA SER`A`NPV;0MCJ.L
936;SVENSKA CELLULOSA AB-SCA SER`B`NPV;0MCK.L
937;ARYZTA AG CHF0.02;0MDS.L
938;ELECTROLUX AB SER`B`NPV;0MDT.L
939;PARKEN SPORT & ENTERTAINMENT DKK20;0MDX.L
940;NORDEX AG NPV(POST REVERSE-SPLIT);0MEC.L
941;KONECRANES OYJ NPV;0MET.L
942;TIKKURILA OYJ NPV;0MFI.L
943;BEFIMMO SCA NPV SICAFI;0MFT.L
944;AGFA GEVAERT NV ORD NPV;0MFU.L
945;KBC ANCORA CVA NPV;0MFW.L
946;ARYZTA AG CHF0.02;0MFY.L
947;AAREAL BANK EUR26;0MG0.L
948;FIELMANN AG NPV;0MG1.L
949;HEIDELBERGCEMENT AG NPV;0MG2.L
950;ELRINGKLINGER AG NPV;0MG5.L
951;GENMAB AS DKK1(BR);0MGB.L
952;NKT HLDG AS DKK20;0MGC.L
953;JYSKE BANK AS DKK10;0MGD.L
954;SYDBANK AS DKK10;0MGE.L
955;KEMIRA OYJ NPV;0MGG.L
956;CARGOTEC CORPORATION NPV ORD `B`;0MGH.L
957;OUTOTEC OYJ NPV;0MGI.L
958;VICAT EUR4;0MGJ.L
959;M6-METROPOLE TELEVISION EUR0.40;0MGL.L
960;SECHILIENNE EUR0.0385;0MGN.L
961;JC DECAUX SA NPV;0MGO.L
962;BIC EUR3.82;0MGP.L
963;FAURECIA EUR7;0MGR.L
964;SEB SA EUR1;0MGS.L
965;ERAMET EUR3.05;0MGV.L
966;ILIAD SA EUR0.02;0MGY.L
967;BUREAU VERITAS EUR0.12;0MH1.L
968;IPSEN EUR1;0MH6.L
969;CIR-COMPAGNIE INDUSTRIALI SPA EUR0.50;0MHA.L
970;ERG SPA EUR0.10;0MHC.L
971;ACEA SPA EUR5.16;0MHD.L
972;AZIMUT HLDG SPA ORD NPV;0MHJ.L
973;SCHIBSTED ASA NOK1;0MHM.L
974;DNO INTERNATIONAL ASA NOK0.25;0MHP.L
975;PETROLEUM GEO SERVICES ASA NOK3;0MHR.L
976;NORWEGIAN PROPERTY AS NOK25;0MHS.L
977;PEAB AB SER`B`NPV;0MHT.L
978;INDUSTRIVARDEN AB SER`C`NPV;0MHU.L
979;VOLVO(AB) SER`A`NPV;0MHW.L
980;SSAB AB SER`B`NPV;0MHZ.L
981;AUTOLIV INC USD1 SDR;0MI0.L
982;ENIRO AB NPV;0MI1.L
983;JM AB NPV;0MI3.L
984;BOLIDEN AB NPV.;0MI5.L
985;FABEGE AB NPV;0MI6.L
986;ANDRITZ AG NPV (POST SPLIT);0MIL.L
987;CA IMMOBILIEN ANLAGEN AG NPV;0MIP.L
988;PALFINGER AG NPV;0MJ1.L
989;SPARKASSEN IMMOBILIENANLAGEN AG NPV;0MJ9.L
990;VOEST-ALPINE AG NPV;0MJF.L
991;ZUMTOBEL AG EUR10;0MJH.L
992;ERSTE GROUP BANK AG NPV;0MJK.L
993;ANTENA 3 TELEVISION EUR0.75;0MJT.L
994;AKER ASA SER `A` NOK28;0MJX.L
995;ANDRITZ AG NPV (POST SPLIT);0MJZ.L
996;ATRIUM EUROPEAN REAL ESTATE LTD EUR5;0MK2.L
997;BINCKBANK NV EUR0.10;0MK3.L
998;CATALANA OCCIDENTE SA DE SEGUROS EUR0.30;0MKA.L
999;IMMOFINANZ AG NPV;0MKE.L
1000;OCE NV EUR0.50;0MKF.L
1001;OBRASCON HUARTE LAIN SA EUR0.60;0MKG.L
1002;OMV AG NPV;0MKH.L
1003;PROLOGIS EUROPEAN PROPERTIES UNITS;0MKJ.L
1004;SLIGRO FOOD GROUP NV EUR0.06;0MKM.L
1005;SMIT INTERNATIONALE EUR2.30;0MKN.L
